Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-353E980D,7/19/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,9,7,0,On Time,None,0.37,6.8,4.31,4996.39,7294,Standard Shipping
ORD-4AA63951,10/26/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,None,0.51,0.8,3.55,1147.6,1520,Standard Shipping
ORD-04FE0B1D,12/15/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,17,0,On Time,None,0.81,1,2.85,5139.49,5679,Standard Shipping
ORD-0DCBD213,8/23/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,5,0,On Time,None,0.7,2.1,2.87,7378,8680,Standard Shipping
ORD-79C1B708,7/22/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,14,5,Late,Severe Weather (Typhoon/Storm),0.69,1.7,4.25,553.64,546,Standard Shipping
ORD-C24C8287,4/8/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,18,0,On Time,None,0.13,2.7,4.62,1203.45,2130,Standard Shipping
ORD-E1EE3AE6,7/14/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.57,0.1,4.51,2324.38,2961,Standard Shipping
ORD-BF48ED91,9/4/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,17,0,On Time,None,0.88,5.6,3.72,7370.54,7841,Standard Shipping
ORD-54902BA0,8/22/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.47,4.8,1.19,52221.01,6459,Standard Shipping
ORD-464375D7,1/12/24,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,5,3,0,On Time,None,0.21,4.3,4.01,6894.58,1036,Standard Shipping
ORD-662CF2E2,12/26/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,28,0,On Time,None,0.41,3.8,3.76,6600.91,9363,Standard Shipping
ORD-AD39FEDD,12/23/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,4,21,17,Late,Geopolitical Conflict (Route Diversion),0.35,4.4,1.37,31024.63,1741,Expedited Air Freight
ORD-CB0F2F08,12/11/25,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,7,3,0,On Time,None,0.61,9.9,5.46,61745.91,6973,Standard Shipping
ORD-12BA9EF9,8/21/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,29,29,0,On Time,None,0.44,6.1,2.42,6518.16,9053,Standard Shipping
ORD-304300E5,3/3/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,7,0,On Time,None,0.78,7.9,4.19,3337.5,3750,Standard Shipping
ORD-3EA998D2,6/11/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,8,7,0,On Time,None,0.34,9.7,6.38,219.09,327,Standard Shipping
ORD-ED9FB0D1,10/10/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,9,7,0,On Time,None,0.46,9.4,3.06,4039.09,5533,Standard Shipping
ORD-3E41BD08,7/9/24,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,13,0,On Time,None,0.22,7.4,3.65,1220,2000,Standard Shipping
ORD-A5B3B5AE,7/22/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,43,12,Late,Geopolitical Conflict (Route Diversion),0.65,0,2.55,7411.81,5615,Re-routing
ORD-0C05A9C0,8/30/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.4,3,2.53,6994.4,9992,Standard Shipping
ORD-1403B87E,3/15/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,27,0,On Time,None,0.89,5.6,6.31,4740.12,5016,Standard Shipping
ORD-6F80050C,9/4/25,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,10,0,On Time,None,0.44,7.5,2.93,3241.44,4502,Standard Shipping
ORD-40BACCDD,7/14/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,17,7,Late,Severe Weather (Typhoon/Storm),0.7,8.2,5.63,3679.14,3607,Standard Shipping
ORD-527F29B0,10/31/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.4,3.2,2.94,6267.8,8954,Standard Shipping
ORD-22515C28,9/14/25,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,14,17,3,Late,Port Congestion,0.6,7.2,2.38,10566.6,8005,Expedited Air Freight
ORD-BE26E6A9,3/3/25,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,None,0.29,9.6,1.64,17212.47,2426,Standard Shipping
ORD-63157636,11/13/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.47,4,1.2,62319.18,7708,Standard Shipping
ORD-3D67A4A4,7/3/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,15,0,On Time,None,0.22,3.1,1.82,5649.21,9261,Standard Shipping
ORD-7B6FBA1D,11/10/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,38,13,Late,Geopolitical Conflict (Route Diversion),0.68,3.1,5.81,3612.67,2688,Re-routing
ORD-E7D47A2B,8/4/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.37,7.2,3.32,41073.29,5451,Standard Shipping
ORD-60F1E11B,7/31/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,42,12,Late,Geopolitical Conflict (Route Diversion),0.17,2,0.19,9262.66,9896,Re-routing
ORD-1A44222E,12/22/24,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,13,0,On Time,None,0.59,1.6,4.32,4261.99,5361,Standard Shipping
ORD-E8E17E8B,7/6/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,17,0,On Time,None,0.79,2.4,2.96,6664.17,7446,Standard Shipping
ORD-72F2B77A,12/4/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.82,5.7,3.36,3286.01,3611,Standard Shipping
ORD-9246C79A,3/1/25,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,12,0,On Time,None,0.59,0,1.83,4780.33,6013,Standard Shipping
ORD-B8C8A863,11/3/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,24,0,On Time,None,0.64,8.9,4.05,6961.8,8490,Standard Shipping
ORD-27E6F894,2/10/24,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,12,0,On Time,None,0.7,4.9,3.37,6132.75,7215,Standard Shipping
ORD-DA376F23,2/12/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,18,0,On Time,None,0.18,2.7,2.91,5673.44,9616,Standard Shipping
ORD-466CDD04,11/28/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,28,0,On Time,None,0.81,2.9,5.54,6249.93,6906,Standard Shipping
ORD-5D052368,9/1/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,17,0,On Time,None,0.62,1.2,5.52,5778.54,7134,Standard Shipping
ORD-CDDDC28D,4/4/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,None,0.11,0,2.35,702.63,1266,Standard Shipping
ORD-E81B6A8A,12/29/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,None,0.27,0.2,3.64,4596.77,7239,Standard Shipping
ORD-7889C930,7/7/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,None,0.82,7.8,2.8,6114.29,6719,Standard Shipping
ORD-DDFBFF4B,5/17/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,23,0,On Time,None,0.41,7,1.85,2373.73,3367,Standard Shipping
ORD-D53EA16B,10/3/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,26,24,0,On Time,None,0.87,2,2.47,6456.18,6905,Standard Shipping
ORD-54BDCF41,3/18/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,36,35,0,On Time,None,0.52,5.1,5.13,2312.68,3043,Standard Shipping
ORD-686949B4,12/3/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,46,17,Late,Geopolitical Conflict (Route Diversion),0.63,9.8,4.94,1129.26,866,Re-routing
ORD-EFD1C853,9/1/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,7,0,On Time,None,0.14,0.7,5.6,1341.21,2353,Standard Shipping
ORD-0D26A158,2/4/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,4,2,0,On Time,None,0.45,0.8,2.61,66176.55,8298,Standard Shipping
ORD-A0DF1EA3,10/8/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,17,0,On Time,None,0.3,8.9,1.17,5688.15,8751,Standard Shipping
ORD-8EE52953,4/27/24,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,6,5,0,On Time,None,0.45,4.2,4.53,64629.4,8104,Standard Shipping
ORD-2C834F93,11/2/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,25,0,On Time,None,0.45,5.9,0.61,5387.47,7431,Standard Shipping
ORD-6DD70F63,10/19/25,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,12,0,On Time,None,0.79,3,1.83,472.56,528,Standard Shipping
ORD-2BF10E0D,7/7/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,27,0,On Time,None,0.14,0.8,2.37,3832.68,6724,Standard Shipping
ORD-924CABF7,2/17/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,None,0.25,9.6,2.52,5748.12,9197,Standard Shipping
ORD-EA1F0665,4/7/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,7,0,On Time,None,0.26,3.5,4.14,3473.82,5514,Standard Shipping
ORD-FF3869A5,6/12/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,None,0.14,7.7,4.16,1565.22,2746,Standard Shipping
ORD-842D7C37,2/1/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,6,0,On Time,None,0.7,7.5,3.71,3972.05,4673,Standard Shipping
ORD-B54D4B90,3/6/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,14,4,Late,Port Congestion,0.3,6.7,4.53,5070.06,7091,Standard Shipping
ORD-99B94327,7/23/25,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,13,12,0,On Time,None,0.42,1.9,3.75,5787.92,8152,Standard Shipping
ORD-20DF4162,3/8/24,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,2,0,On Time,None,0.16,6.6,1.65,19286.74,3023,Standard Shipping
ORD-9715F69C,4/19/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,17,0,On Time,None,0.72,7.4,4.06,226.18,263,Standard Shipping
ORD-9D068106,1/27/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,None,0.43,6.8,2.62,6436.43,9002,Standard Shipping
ORD-A8DF806B,12/30/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,23,0,On Time,None,0.76,8,5.54,2503.6,2845,Standard Shipping
ORD-8AA22A08,12/1/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,19,15,Late,Geopolitical Conflict (Route Diversion),0.32,7.7,1.67,51365.95,2948,Expedited Air Freight
ORD-C7EFF630,5/31/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,28,0,On Time,None,0.87,9.5,3.13,2741.42,2932,Standard Shipping
ORD-CF643B10,7/30/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,None,0.4,6.4,3.07,300.3,429,Standard Shipping
ORD-244F2C65,3/2/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,29,30,1,Late,None,0.26,2,4.87,5738.04,9108,Standard Shipping
ORD-05C65422,4/26/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,None,0.11,4.8,5.71,3185.7,5740,Standard Shipping
ORD-0A0642F0,1/9/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,39,13,Late,Geopolitical Conflict (Route Diversion),0.89,9.7,2.89,10649.02,7043,Re-routing
ORD-CFF5BFF2,3/11/24,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,14,12,0,On Time,None,0.14,0.4,2.4,4194.63,7359,Standard Shipping
ORD-F4F2CE65,8/28/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,None,0.68,8.7,4.91,2900.52,3453,Standard Shipping
ORD-39C31294,3/25/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,6,3,0,On Time,None,0.12,2.2,4.35,34754.72,5642,Standard Shipping
ORD-9A75E7B4,1/23/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,None,0.12,4.4,4.93,3955.84,7064,Standard Shipping
ORD-D8F18E48,1/13/24,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,12,0,On Time,None,0.72,0.4,2.81,1194.54,1389,Standard Shipping
ORD-DC7B78F2,9/14/24,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,5,4,0,On Time,None,0.38,7,2.14,45722.16,6024,Standard Shipping
ORD-1FC6F3AB,6/24/25,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.16,0.3,2.56,37858.92,5934,Standard Shipping
ORD-F995B9B8,4/28/24,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,12,0,On Time,None,0.78,7.7,4.48,727.13,817,Standard Shipping
ORD-17F53D6A,12/4/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,34,9,Late,Geopolitical Conflict (Route Diversion),0.86,1.6,4.18,6257.04,4205,Re-routing
ORD-A789FCE8,9/27/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,34,0,On Time,None,0.81,1,3.59,3355.74,3708,Standard Shipping
ORD-C4FEC1B3,8/1/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,44,17,Late,Geopolitical Conflict (Route Diversion),0.17,4.7,1.27,3931.2,4200,Re-routing
ORD-537CB727,3/21/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,26,24,0,On Time,None,0.38,9.5,4.8,4657.5,6750,Standard Shipping
ORD-DD1CC50C,1/25/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,16,0,On Time,None,0.75,7.1,3.56,3269.88,3737,Standard Shipping
ORD-618B9EE4,2/6/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,27,0,On Time,None,0.68,2,3.6,7572.6,9015,Standard Shipping
ORD-E320D150,1/1/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,27,0,On Time,None,0.35,2.2,4.87,1053,1560,Standard Shipping
ORD-33BE22EC,9/13/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,6,3,0,On Time,None,0.5,2.2,2.71,66651.75,8079,Standard Shipping
ORD-6F2F067B,8/21/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,None,0.65,3.9,4.46,2154.07,2611,Standard Shipping
ORD-28AE570B,4/7/24,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,22,16,Late,Geopolitical Conflict (Route Diversion),0.13,8,2.49,72238.18,4843,Expedited Air Freight
ORD-E9DDCB60,7/25/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,None,0.36,0.6,5.02,5467.88,8041,Standard Shipping
ORD-E57FC24F,7/23/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,25,25,0,On Time,None,0.26,5.3,3.2,3795.75,6025,Standard Shipping
ORD-194090BC,12/4/25,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.75,0.4,4.03,58751,6104,Standard Shipping
ORD-31E7BBE8,5/3/24,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,14,18,4,Late,Port Congestion,0.33,10,3.15,1982.72,1807,Expedited Air Freight
ORD-65DC0ECD,4/14/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,18,0,On Time,None,0.76,3.6,1.73,4854.96,5517,Standard Shipping
ORD-7F54FD9F,7/11/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,39,1,Late,Port Congestion,0.13,6.9,3.84,1942.18,3125,Standard Shipping
ORD-626AC791,1/26/24,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,12,0,On Time,None,0.74,7.1,3.47,4964.22,5706,Standard Shipping
ORD-2AB884F2,5/25/25,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,12,0,On Time,None,0.74,6.1,5.4,2067.12,2376,Standard Shipping
ORD-66F8F7C0,3/18/25,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,1,0,On Time,None,0.24,2.1,3.9,4057.9,595,Standard Shipping
ORD-83AC8E79,5/22/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,38,33,0,On Time,None,0.66,2.2,3.73,6757.03,8141,Standard Shipping
ORD-877A9740,11/27/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.17,5.3,3.91,1188.13,2031,Standard Shipping
ORD-715793DD,8/12/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,17,7,Late,Severe Weather (Typhoon/Storm),0.75,4,5.67,7581,7220,Standard Shipping
ORD-A11BEE69,3/12/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,None,0.3,3.7,3.76,300.95,463,Standard Shipping
ORD-773B4274,1/12/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,None,0.76,8.1,4.31,8208.64,9328,Standard Shipping
ORD-56A383CD,3/15/25,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,12,0,On Time,None,0.68,4.8,4.9,7758.24,9236,Standard Shipping
ORD-858DB2D8,1/13/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,32,0,On Time,None,0.83,5.2,1.85,3649.02,3988,Standard Shipping
ORD-9FAB6671,8/31/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,24,0,On Time,None,0.77,1.6,3.6,894.74,1011,Standard Shipping
ORD-65DB956D,2/10/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,10,8,0,On Time,None,0.15,5.9,4.49,5672.38,9865,Standard Shipping
ORD-0EA29345,9/12/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,1,0,On Time,None,0.55,3.5,0.78,1440.73,169,Standard Shipping
ORD-C3996EC7,1/17/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,3,0,On Time,None,0.17,4.1,3.6,10765.75,1673,Standard Shipping
ORD-3DA5D6E4,8/12/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,25,24,0,On Time,None,0.49,6.6,2.05,1790.98,2404,Standard Shipping
ORD-ADA9E859,8/10/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,None,0.61,3.5,4.14,7939.71,9863,Standard Shipping
ORD-6C0CF80F,8/20/24,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,15,11,0,On Time,None,0.31,1.3,3.46,714.61,1091,Standard Shipping
ORD-89E3D221,8/11/24,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,2,0,On Time,None,0.81,9.2,1.58,77031.79,7738,Standard Shipping
ORD-B500B5EA,12/28/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,7,0,On Time,None,0.38,4.1,2.35,6757.17,9793,Standard Shipping
ORD-F617F1A8,6/6/25,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,None,0.76,2.7,4.36,1480.16,1682,Standard Shipping
ORD-4EF7697E,2/19/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,None,0.21,4,0.04,836.11,1382,Standard Shipping
ORD-6FF890EE,10/30/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,38,36,0,On Time,None,0.58,3.8,4.15,6487.48,8212,Standard Shipping
ORD-BAD857C0,1/19/24,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,18,5,Late,Port Congestion,0.48,8,2.47,2113.96,2597,Standard Shipping
ORD-A2C2DCBA,1/15/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,24,0,On Time,None,0.82,8.3,4.47,8785.14,9654,Standard Shipping
ORD-8BD3BF3A,11/30/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,26,0,On Time,None,0.4,1.8,3.53,4160.8,5944,Standard Shipping
ORD-98728A4A,3/5/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,6,0,On Time,None,0.81,4.3,0.82,5417.33,5986,Standard Shipping
ORD-FA33EB3D,4/1/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,28,0,On Time,None,0.17,2.3,2.28,1587.69,2714,Standard Shipping
ORD-9E407E1A,10/30/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.49,1.4,3.11,3785.34,5081,Standard Shipping
ORD-9300FDD3,7/31/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,23,3,Late,Severe Weather (Typhoon/Storm),0.65,9.6,5.09,12257.19,8254,Expedited Air Freight
ORD-0F8BCD7E,11/7/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,35,0,On Time,None,0.26,5.9,5.07,4628.61,7347,Standard Shipping
ORD-A40FE70E,12/21/24,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,15,2,Late,Port Congestion,0.34,1.5,4.3,4985.81,6765,Standard Shipping
ORD-1E554755,9/29/25,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,4,2,0,On Time,None,0.56,5.7,4.63,35075.04,4088,Standard Shipping
ORD-FBE24FFF,8/22/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,17,0,On Time,None,0.25,5.1,4.86,473.75,758,Standard Shipping
ORD-8A93C75A,2/2/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,7,0,On Time,None,0.86,3.9,3.13,6417.93,6901,Standard Shipping
ORD-1F9BADCD,8/24/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,None,0.61,5.1,3.69,7474.42,9285,Standard Shipping
ORD-15CC3086,6/27/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,None,0.66,3.8,4,110.39,133,Standard Shipping
ORD-11CED05F,3/28/24,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,5,4,0,On Time,None,0.71,6.7,3.19,84231.18,8956,Standard Shipping
ORD-2FA791A8,2/12/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,24,3,Late,Port Congestion,0.62,0.4,2.4,4446.09,4990,Standard Shipping
ORD-8A74A4CB,11/16/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,34,0,On Time,None,0.22,1.4,1.79,1611.62,2642,Standard Shipping
ORD-C739DDEC,8/6/24,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,3,0,On Time,None,0.42,3.7,4.67,50483.84,6464,Standard Shipping
ORD-BB02303D,10/9/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,19,0,On Time,None,0.33,7.6,4.18,2162.58,3252,Standard Shipping
ORD-E3642B9D,7/13/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,None,0.37,0.9,0.59,6148.56,8976,Standard Shipping
ORD-2B51F885,7/27/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.8,3.6,2.86,1752.3,1947,Standard Shipping
ORD-4245D9E4,6/24/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,25,0,On Time,None,0.14,0.8,3.82,2335.86,4098,Standard Shipping
ORD-969D152B,7/19/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,20,1,Late,None,0.85,1.3,3.89,709.48,767,Standard Shipping
ORD-77C79286,6/24/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,12,2,Late,Port Congestion,0.44,2,3.91,7822.58,9877,Standard Shipping
ORD-D356908E,3/18/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,35,0,On Time,None,0.79,3.7,5.59,6705.34,7492,Standard Shipping
ORD-F1C0C62D,8/1/24,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,5,3,0,On Time,None,0.76,9.2,4.1,72106.32,7449,Standard Shipping
ORD-3D80DABF,9/9/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,None,0.68,6.5,2.33,3403.68,4052,Standard Shipping
ORD-EA42B9C1,6/28/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,7,0,On Time,None,0.3,3.6,6.25,122.85,189,Standard Shipping
ORD-8116EE12,12/29/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,None,0.11,9.6,3.14,227,409,Standard Shipping
